gene_name_all,S1,S2,S4,S5,S6,S7,S8,S9,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S63,S64,S65,S66,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80
STPG1,18.4611915260073,20.3831315360144,29.6809902155684,24.745018227571,16.5663981633682,28.6290118359907,26.2063429417931,74.8907082651864,22.0626189554394,24.4279274091548,48.331740289154,24.4278525705971,16.595322742427,18.2755282455438,36.3187862818346,30.9554884686251,40.977159521753,36.5198445983036,33.7698514662297,41.4843784484672,31.0940739600137,41.0482123531696,26.106364397329,34.6254646203097,33.3411780846693,43.4203923028703,46.8195325675037,31.012343427337,35.3797520549143,17.4900442616687,40.1753877876559,51.0790213612618,33.9561255342249,22.0128879460551,40.8704430343547,19.610041762393,38.0771742233804,60.5653085474014,62.7459483522912,62.5673833257929,77.3130925054555,56.8402023645407,45.3324059596739,79.180525861581,70.5518232406635,51.2399107837773,38.9347225813818,50.9888811046064,33.1695056671975,58.2500356361074,51.0231739337521,39.7166692361163,60.6338146444874,65.3371197859221,59.3277297568248,76.1113549754946,72.3495239750649,69.6772524264341,45.2797299595682,59.9957858120964,52.667864189349,61.7616026377906,34.0543812941411,87.1140491720472,46.6761431637715,74.1336055960407,22.2761646069513,58.1445611273427,45.4736400288293,42.2523612842079,29.2546457593872,34.0591188854985,51.208512106912,49.5608151997069,57.021198612187
NIPAL3,43.6956051670546,48.0818281782431,32.6221818461668,21.2797796173985,32.284871734079,55.3698960608104,86.5589402351921,51.5082091345939,39.1894721957279,61.9120836038534,31.9847128824376,47.5160950958527,52.6977259425476,42.8972599919561,39.2032246151596,43.5521590322994,32.4928156889723,102.09917173044,70.7515449156769,68.7799647583622,85.1479301467381,98.2485035055667,77.3403599320596,56.9039601575817,58.4121865758615,65.8034987613568,69.1111498697298,49.7647692532908,52.8260866742292,34.3091541142169,51.6335071672286,44.3625424303899,116.727812775615,124.139872112615,100.287785027492,122.621290250737,133.990733445218,157.991142165066,193.410871590491,160.69533319655,151.124259621525,130.098884879825,201.624719954734,329.702221628388,262.787317382821,236.643846248879,335.085379944685,208.197181453292,226.31657593458,177.59662246272,193.510831396956,185.262502618641,250.869011213468,238.723341932652,184.310130174565,172.196479154051,213.644852873592,216.893985391983,146.378339738713,156.483587912977,187.819358331521,304.840218324031,236.47703643671,356.008974268678,310.230019074246,278.358267290794,134.320269787125,206.558742081819,186.660317261513,189.956861810956,192.068966092054,203.157614190003,193.102487111844,208.547999697545,269.624836555155
LAS1L,856.022572278305,757.274863624446,956.235120262424,993.592726233646,814.265107931929,755.174868092083,999.324235157913,841.392289316556,650.566977754603,754.590745297506,682.386204999261,769.205727245812,747.509968708862,664.919249337224,667.819893998785,678.245970791057,669.374350422686,722.032139888315,676.190507686951,700.945627379579,739.834663649435,696.711157306936,748.158363292879,711.859412340706,646.57789113211,799.391589197597,678.053553944933,874.849180718429,738.146237199156,744.457101602027,758.3902599613,629.986544704152,757.183130722357,657.636206925012,569.970884753985,645.342784492861,785.961777661314,685.972671294007,615.514858446904,529.572815173743,673.194710292759,469.278867288388,461.876809242364,693.499816038702,615.770880479669,476.272372550832,625.687127765185,666.996992938028,444.920196853312,556.755351124541,567.880946894201,434.557960181019,690.218162703831,630.545803796,623.726850501358,470.771655076069,534.263849647977,675.790926656063,527.339893297682,583.029693985605,555.386685219369,555.862603995238,546.006575483921,620.497231224074,542.373045911949,689.042978822028,396.73935735533,456.668777198672,502.370117880027,548.800768706838,485.458469908771,606.934701633677,431.526042285588,540.394860207292,709.772235670789
ENPP4,97.3832105330395,73.6477812978881,94.6009448545688,103.154394590829,93.729183420353,82.033724237127,100.752134848911,105.976337462369,92.0336129903768,89.9786394441743,85.6208765944171,110.419272175766,91.8730616792727,99.0874312145083,66.5904854030316,66.9151551570506,81.0933505287539,70.0013100942736,69.5336284790048,71.5538136262187,82.5919645776982,64.1388193183208,92.1092213491005,59.4243281571126,68.184485218429,88.8550731023006,76.9791934435538,80.9490914580367,101.85833509797,67.8355687609171,68.1171068742141,49.9395953522535,70.7813787414134,59.3506647288484,51.7046116594653,76.3338820376764,76.2040198900013,56.7185478092255,40.3775682961676,23.3779364636457,62.5900317473029,24.6417001362506,34.5121177642067,76.1147193487043,57.0538917369508,54.1135824475774,52.4590402302809,45.7322378665812,30.9311089734721,46.9212056469407,45.7866440796616,35.5630181430668,66.9543966856949,68.112303275583,45.1464007245331,27.8927568021296,44.7868387808937,65.3659352953815,47.5888822993183,56.6872399271441,55.6828946254541,64.0492918500181,55.7416649584874,38.7485444574279,41.3630828548264,44.0550843418673,28.6484386680662,43.457747667652,51.7955045439444,41.8420568319952,44.1577556343853,48.0710747276865,46.8656263058363,37.7894145630669,54.0126390654127
SEMA3F,825.994111439907,738.713050444871,894.544360082809,866.302466131527,765.241671430264,817.571485166049,930.316069923735,682.21188615064,585.516088292178,710.181001238363,624.492913440098,722.914306838252,685.61499267319,626.46691396078,634.534315519288,691.763337023117,663.251744526577,612.875470977316,519.373033688852,428.837733185416,535.550743189959,575.651392278103,588.184106929276,578.428245101774,566.553333203063,491.809472188016,507.476571864356,518.008209038159,416.70660041575,466.495850381457,454.653465659089,257.718043450511,475.508260116175,412.726852251026,356.898427444288,229.892971135028,504.288116670467,1391.13413615652,1311.77275911848,1113.32504232038,1478.19726230076,966.506111175647,1258.91990990614,1835.41326207858,1425.27091321312,1396.11681676403,1451.69976968274,1808.46256197501,1548.52453127916,1511.15024902666,1645.66723006851,1488.02645710825,2288.30219137428,2125.91001861234,1863.57549875076,1784.80927315153,1671.89934915719,1444.49561208536,964.792700034783,1481.69671469676,1376.49129846603,1522.80528149858,1491.35142753212,1518.98127267787,1634.53247482095,2040.14187904491,1030.18940876676,1438.6108746159,1452.80083468225,1366.58896514125,1862.92315140983,1853.03274841982,1939.89712238448,1938.76546896765,2406.43863709079
CFTR,0.0,7.05382290414369,1.01654607032122,1.09870098373834,4.06392039672093,5.52468557946876,0.0,0.0,11.3007160710701,0.0,0.0,0.759969300846287,0.516739995114833,0.0,0.0,0.0,0.0,0.0,1.02715906367711,4.10911072063637,1.95402623724576,2.75762113760369,0.0,1.52514686155454,0.0,3.57508373233654,1.51404170925754,14.0689036550368,18.9384804458615,0.0,1.5428783475598,9.84787323578062,0.892379238793123,0.0,2.91248651474653,2.88142006740273,7.42652431693707,25.2361697000599,0.0,0.737977262584738,4.33959273372536,0.0,0.0,4.35202970168046,6.7456316116802,1.00263952455919,2.21462032639811,11.3985836933099,0.0,6.17786154837634,15.3775750101711,0.0,2.27007141602269,3.30745703900818,5.10689889149893,1.77975830832588,3.08211659224957,1.49960985274206,6.6134201213996,12.9760336935343,2.02681237545477,1.03597293665922,3.24217898074172,3.03635908349235,1.00302105580612,19.7638745335468,2.1747237901715,5.56401354306656,2.19281257136911,2.03075126956369,2.62754078223668,28.3689459414793,11.675659250097,5.06556775649657,3.85326918814511
ANKIB1,736.253714386798,545.422227985799,737.057690123393,537.821605164952,648.884184365267,685.451428403067,693.343506387044,842.020789822768,760.461798017455,750.707252252134,698.114035949029,748.62715328853,826.484831338091,713.611683705216,872.72231145331,772.076041085104,811.761802992506,827.735996471387,782.176501804895,765.712873911224,750.615207757323,940.947200713622,899.087687036572,752.94622099782,616.639917330341,675.49089657539,666.404314708011,796.178205910715,632.61209082624,625.588957833507,698.067910523829,501.098339899227,704.139303206975,581.587516083088,614.827241662691,747.556109481032,868.901824503504,691.810688738352,585.269065117677,362.001276750215,725.892990656067,448.93207244395,500.134332060253,773.231044673413,557.765789236888,648.45229161506,754.270317145974,928.084045860967,767.390990641383,900.159827634885,653.72447182787,765.740083409295,888.949256634068,930.707746301326,870.776826880705,628.266171786429,647.065563131763,794.771336588385,444.437095582861,768.55142401006,595.995149276159,868.847385475174,766.116532514495,709.155629731756,642.693307303906,954.193662303108,465.702906622754,714.991517826832,779.240792009633,729.450209119007,732.404765424081,682.707676359703,750.456170518583,562.618755069286,813.079046578437
CYP51A1,3199.5854485154,2847.34744532785,3597.45079684388,3888.57614619003,2888.12089142464,2951.0239320287,3850.69743136391,2718.64390258506,2257.71394924433,2372.49663329736,2383.7880021444,2431.8738538356,2460.64169182181,2069.34927566559,1795.25250333447,1926.17232299812,1935.83376775863,1796.99690631269,2158.66676515003,2234.20127069718,2487.52014852369,2371.97760623106,2509.4225364293,2054.80829435865,2063.17053852756,1787.23741593141,1747.02195014228,3541.35872984076,2944.55778309358,3223.00430155945,3075.35045490137,2152.34653435341,3243.79905553079,3162.59733516943,2531.65484602544,2231.22942663662,3423.87892985089,2312.41184480895,2122.89358016426,2004.91257160622,2273.14291403622,2188.77833541099,1681.62206414768,2959.76879031509,2467.55365999174,2347.47379730536,2745.36029906919,1991.96938474587,1869.35123130846,1825.98328876091,1887.02185189309,1594.5728096532,2407.83101682012,2390.86097863781,2086.46862798442,1759.08869137067,1725.43954105143,2380.23035370581,2054.02999911613,2239.07481293512,1983.69181950675,2718.11805098541,2432.79471554774,2807.32386346506,2512.93803541184,3211.05188258018,1185.77740797421,1888.14009625421,1761.57972974783,1650.97103920628,1948.0471145479,1894.11160747383,1765.20348397845,1683.3597325253,2495.98047119763
KRIT1,392.311977066522,415.841440060934,445.013980879489,491.169638156877,542.840538920961,552.472826189026,589.453741021996,558.113803280297,462.953210741076,578.582662481503,511.737164949047,553.179778372117,569.866372530456,505.176797791058,491.755878676997,478.949440365628,477.779183273946,483.554909088248,483.813998399615,491.597524368823,550.156238510173,529.575497589261,576.075413200382,480.226312218283,406.769853324575,401.711210050055,380.012194138466,484.011753763857,422.383065783178,414.14109260842,415.388881252166,369.373353334268,524.589900114163,484.699127944759,431.117138377713,462.948974816162,553.408453357739,318.421830957084,296.005726750455,225.660724906164,336.98294954947,223.141288231446,285.387777536509,436.299701435005,345.759590183516,346.868944139434,423.841491254232,416.306691454024,342.602791440022,340.857655342202,364.051554937771,341.330979418111,386.979561016027,326.801107951258,330.040289677053,274.180662853449,286.272348513243,289.272072876717,246.961177765008,394.884882577222,293.789670165894,458.392883636459,358.956077829186,316.645254533608,414.926135939316,459.019691597101,245.23007686512,352.856405660394,336.36873452664,301.132344543487,326.8308074226,323.242160513808,288.008134548737,292.195542014708,343.367980826684
RAD52,278.177997281158,243.302374720501,309.469774781977,366.635502268632,285.986384759045,280.575042764665,327.357466909379,287.056495479758,339.373196502461,493.082978644288,359.467224851541,389.841492232276,404.566549045175,311.862239061344,387.364998917523,325.726315244679,381.369280508225,312.197618589542,300.708000583571,220.11976340259,339.678618904921,337.202566848998,368.006685861699,227.163778660343,266.298148951498,347.900582378511,255.962368384274,206.803504665528,196.54140301245,209.168192034849,220.638567045038,152.298507209846,246.468312292561,208.085714633964,147.418303060862,181.09298437135,266.805383220314,292.787267002707,195.689755345529,244.630351133197,205.927533004939,194.472697740664,155.582100455646,401.748892017047,267.052024356442,303.204503993842,421.483112122515,448.38477520525,327.335207283449,382.378264466731,329.327514448354,422.173469316227,266.34643432167,250.69832944251,269.540145704375,212.380547995212,167.796272607089,271.50903637362,224.281868457898,166.485521436998,221.006787055267,244.73200140407,286.152523874781,267.612682032506,252.272173368908,446.271242555786,163.647817115242,259.909802581835,295.684466783943,315.067715255304,241.112281929326,323.592127957647,239.062736716468,243.124523895811,314.221364202309
BAD,319.336562882265,336.138060722864,386.507307899797,463.734901103241,337.124902499646,341.488956622964,364.255875244385,323.506828720338,296.195153917622,317.28817746604,373.046941389815,339.968280785294,287.024153020568,323.885732843842,269.393528130864,310.102623839404,282.190779743072,333.361812137558,335.638196436345,333.903317179169,476.938475709981,380.647909757195,412.614727369701,410.835769863128,351.528486698549,336.125595042744,343.328125395976,402.635622475238,354.315671609362,425.10784404081,389.972049393477,553.497347410739,327.476857625866,342.785200251597,329.030268547287,321.188627332313,404.445126366129,416.41487474276,548.515837416447,720.722580129567,567.587573616311,945.583883007497,375.409126109186,527.049979018703,465.591937716201,397.139121391504,445.461452516691,507.982194713931,485.582800363334,430.835286146059,486.988357937912,416.309009454472,583.6461678731,583.847817977923,457.830762737497,528.924061341003,465.855290609884,448.912135525324,443.292565541717,461.749072815615,434.505243381268,426.865417818664,389.972621579226,492.295776490391,481.875493857421,598.13357654252,366.042066680976,525.278831820135,402.571842066132,414.497535620209,465.961364311825,514.413924730311,465.716028935173,465.838384226912,673.177930381057
LAP3,807.800365184067,666.587206702273,894.926479945744,849.109415330702,586.911368766668,646.372647417264,766.013141090822,541.82106099486,590.691802599177,599.262083723426,504.436557740404,533.609205566708,562.662712473235,558.856332304393,467.556776455058,537.95489034636,475.172717400312,521.631697779461,543.465203551003,503.525365339776,600.30415498876,570.900736563236,588.359606100438,561.958938178492,520.545916894089,500.814244958182,499.3448100641,736.791763415666,689.317644659692,712.681628310094,694.7655765023,624.99954350487,548.065207848795,510.930413851112,466.733201987679,557.075127780813,643.84305556197,968.967165740406,950.063917315186,947.578866420836,964.145157554095,784.298358804761,517.079376351787,762.967782405188,653.664473647253,606.91937596766,684.976520918625,640.877973006805,656.780727046548,647.704573044363,665.41077257974,639.829202556037,817.500554829533,919.257322931069,635.647101062276,665.119192301154,608.447282162522,905.625418253662,761.05301408449,910.392618345257,809.620012363494,722.9669138457,617.065548760037,664.562789972149,632.240545551543,782.681235791749,443.750199906714,637.034403343314,597.221262993749,524.831025231368,676.661031333341,657.328554865062,644.02178348867,625.321896683658,962.172356332745
CD99,2443.8458050284,2481.30327901649,2816.06602187421,2869.83681822995,2890.40556725815,2787.89118774771,3520.92591042394,2808.74487047118,3405.61612299071,3563.09089022747,3628.95108553547,3539.5238764423,3640.27638132766,3927.96103390645,3475.18175934818,3831.0339801625,3703.21221654146,3843.93678681159,3760.98580499147,3851.43865406648,4689.99845728789,4091.60501010485,4249.85777654827,4584.91979753823,4229.56849619042,4136.07821232927,3788.80106165689,3051.65673203575,3015.5391500134,3125.99906576075,3009.89812573129,4009.72342688221,3367.16772866765,3362.58085435788,3100.47487959741,3066.090306628,3788.28830737698,4178.53068324074,4664.4443347884,5064.93197446967,4251.57038106194,5899.43828458836,3507.94122341382,4908.30666037522,4416.52525172139,4117.5085050293,4649.87444894156,4812.94711364027,5112.24667592185,4615.59588231391,4911.98887690079,4419.75123150457,6659.30852880929,6856.97470957375,5677.57713473539,5831.8725915968,5412.54145828524,3982.54518939661,2899.47700786201,3779.64346290948,3917.08738942599,4521.11093673326,4029.32930041051,4589.57211544892,4904.49396015263,6745.31059084334,3817.6587414048,5172.47591394523,4509.58720247526,4430.7831955784,5614.41850554905,5612.54925309893,5285.56332641602,5549.79585266097,7507.73510937508
HS3ST1,13.1414139985823,23.4304523734895,23.8075297716463,14.8525658867963,8.85331626081659,24.5288129193988,17.1540882423242,9.01186076253279,15.4235318005596,10.5443326741994,25.0128490116374,23.7409677576369,26.9363088253565,12.4461135827071,10.143577869674,20.650440703658,23.6643994426256,16.4681689021543,14.6025176194791,10.2366550654933,24.9549600237379,7.42476971102424,17.1811343107872,22.186054859636,13.2636101576974,23.6869468055541,14.8425616851734,15.436879239247,17.9953855481384,32.4688629692369,23.7480247515905,26.4722708944519,16.2067516979393,8.75841547118924,11.7762237581617,19.4009489683541,7.26392981543726,116.997964450459,128.161486177408,130.835280224413,111.869473113367,160.27053187866,69.7558409993015,86.4581685561799,97.4695994224334,68.5988515052992,77.0066545896083,78.3207554953092,66.368468032717,97.1705625086191,87.2376835250427,56.0564225644619,49.27561126917,66.4635153144909,59.2006887019034,44.0959224034807,48.4751225799325,125.668553883882,115.241984474138,104.617613894669,85.8130810728839,71.4121037099033,88.3952973620749,86.0936419129147,91.2825647945112,108.763007414588,47.8299463256761,76.2259436820292,75.9077502883861,61.5061066024634,48.8755176954407,57.5502457474538,30.9021101449822,31.7912002855953,56.051328180941
AOC1,1.53399058792232,1.54444412656647,1.05557083940162,0.0,1.54059623048589,0.0,1.54696971733356,1.5487595320485,0.0,0.0,0.0,0.0,1.05768068578251,0.0,0.52649370277061,0.0,0.0,0.0,0.0,0.0,0.0,1.55553280161107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0523688137927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55608469025088,1.5435283620179,0.0,0.0,0.0,0.0,0.0,0.0,1.03190489434467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750029536299332,0.0,0.0,0.0,0.0,2.15775807234252,1.51011929190187,0.745552192263768,0.750977548271051,0.750218835779118,0.0,0.0,0.0,0.749203625120438,0.0,0.0,0.0,0.0,1.49571243201022,0.0,0.0,0.0,3.78997373067932,0.0,0.0,2.10105577473818,0.0,0.0,0.727919912170503,1.4769443605325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14099666787689,2.14325417868019,0.0,0.75173492769474,0.0,0.0,0.0,0.744344121901491,4.24480250636405,0.0,1.49868987804398,0.0,0.0,0.0,0.0,0.0,0.0,0.746119903110883,0.0,0.0,2.14353259820489,0.0,0.0,0.0
HECW1,78.999311936919,114.07565496852,137.489442670988,79.8876118527927,81.685229819996,92.8311802453467,143.624965667189,96.9781206206859,117.236003257263,135.603686930204,82.4539234052245,144.689461096449,90.0982378225818,162.081960806195,140.677872871574,116.790490240662,107.28797307919,166.051808158659,130.020927290158,176.694971353023,155.529116078407,106.487064519242,108.762329931488,155.59436320039,130.62475787396,121.934188689441,134.703415775978,180.626641151732,94.9133676439929,107.363516149607,144.714472143826,147.16871357172,137.370656047113,91.2022172541273,139.049885251535,213.17200102291,81.0444847591291,17.6970225648075,12.7740010121904,5.66595400982747,34.6791257697444,5.64583528779277,32.2050039491332,7.84916612144846,10.3252874031859,35.1784410207286,20.5918911413521,29.2546046533268,24.7684395746958,28.759269310755,28.4836656700159,18.7117484988433,58.4606809843786,49.0261061934733,25.5727604257636,30.1279286290947,49.904555073055,24.4549001580275,8.30123416498114,8.08599517641598,39.5805155382309,13.6755692525085,13.5212585307753,16.1562046916563,15.5870295096399,31.6510117834972,16.0940251040603,25.3341726596653,24.020584723317,54.4328693988527,53.2224873198127,60.4057413240249,35.3784032595557,26.1430278052598,47.2474902546717
MAD1L1,447.818188257987,371.654743893378,517.911834810917,545.483789344625,361.981798097835,303.310576791119,474.463110428722,306.641411269446,317.503780343514,341.370667389512,370.088032350345,304.33498150563,275.21236197342,330.297922302569,309.692745388838,291.367554913499,314.801621940084,280.037396866523,348.278422344079,373.651534398554,332.693789995888,340.975301685433,389.411309226748,344.895954943957,336.466345345876,336.913059899474,307.354731436535,439.785743166018,397.232446486332,465.455038629349,403.377538026506,365.223737451944,329.681503940106,313.841754586696,265.229800845954,372.127258189355,367.107202570655,430.765261104995,375.590801958673,280.231439073004,347.081498556523,269.242948038768,351.228452410422,310.589993085451,238.159609573987,382.750890987885,351.79794886429,369.709610050848,254.335324141606,254.538500011722,311.037365272239,273.321150023662,365.26140971852,383.75527343818,332.037864491279,260.704595443609,231.00616046997,337.735505864495,275.344715697092,302.519552925825,281.414946818146,311.418791048756,215.263569878665,352.437592508581,237.326980959613,556.333953737832,214.832200950092,300.199390197664,337.623836426121,250.426828182548,268.771523521584,304.840391373008,269.609282780665,288.02388688936,412.519498377196
LASP1,1905.28761774027,1722.03990031778,2129.57303028156,1675.09138968462,2030.46765024569,2233.34427176861,2582.37640001288,2018.46729457016,2578.71594625568,2597.20631368416,2393.42853958487,2663.83924166752,2650.11554407612,3075.62968905885,2831.36937009063,2830.7772942528,2861.40710541971,2873.37014097936,3167.41492492937,3173.73709114208,3572.97530502436,3664.45700657979,3475.96111169182,3863.54723856046,3796.460599274,3382.90381557239,3376.84407438888,2895.64843262422,2526.88791255904,2566.37762261228,2633.13100548601,2482.44950065299,2938.84204355318,2769.13138858231,2574.70770512697,2994.77775121421,3283.74036259898,3813.28768336439,3299.46022636937,2536.30919147871,3726.50320614754,2318.59800570834,2720.1851938659,4352.06106509182,3556.24242495187,3338.69659436347,4023.66455244819,4235.69791434696,3763.11787921523,3591.04069863664,3990.15378091841,3465.90041896569,6542.06368940777,6527.35958912674,5267.74347194349,4948.70747604099,4957.10226759841,3893.88666721204,2615.12786122053,3702.73389060843,3502.22007915236,4045.25965023732,3577.33983598871,3996.25572977179,4125.01249288512,5092.00133007164,2440.81374818567,3884.69932082181,3575.85103107237,3476.62325720337,5263.1028070969,5322.70811397597,4911.52879202731,4955.26012182879,6850.11806051534
SNX11,420.414186651441,363.659474785753,447.595413020338,397.903914019287,336.193933893923,379.056799756971,464.675686323027,362.193909040826,378.659580696331,415.793164097755,382.827910608728,398.415610871114,385.558432433792,480.383595169577,396.540538819491,408.435069834247,360.732739210576,355.05139520929,403.807597467364,415.788110526792,513.900941179494,411.709655764458,427.89174812962,410.548106655396,354.747637414837,357.41131514545,374.435157990534,432.213964936137,462.631928908627,436.941204437964,414.505000005443,408.740956058175,444.730775026695,425.905490498029,360.262353549432,388.129149068426,484.917481115045,508.227833717178,447.36988067888,454.850954822716,484.155938701401,497.670606005421,342.067937517378,468.934293076231,469.861993161811,415.994315494149,483.214986150552,484.419911601853,450.576119212851,433.05026807708,420.025156410347,408.126803348298,462.577059409776,540.745967399166,371.122153875931,366.728974747379,395.144420279578,474.701401802104,349.805109881959,429.968416744209,453.139205306753,416.464056543013,373.866564484324,464.042038268345,489.318994010938,577.06276174209,304.92067443649,387.18033957911,412.765805896569,388.983612256367,399.287301821764,387.706470878801,367.865539864044,351.410794621291,527.649610370628
TMEM176A,25.2162167376643,20.6653458156357,17.5904520946638,24.998241336777,26.6695263801553,43.2590688268166,65.4601623843664,30.156225187589,49.7427290557415,65.6922888020351,75.7484452768663,51.5687242636696,90.2066517604708,35.0798928885546,43.9820514566594,61.7180005675007,27.1932479732367,46.3013298041909,10.6995403499578,12.1983567651182,28.4598642919227,11.0290052813163,29.3700932441821,16.2499245274092,6.31845769662867,14.172130975995,8.98290354936109,4.54665645895417,8.50928237926381,9.51858452324827,11.6251823850732,7.74058464490228,19.2448545079166,13.2121522204958,10.4906981606169,17.2548238575212,14.8989864610986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69716003071932,0.0,0.0,0.0,0.0,0.0,1.85980552791097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6PR,1522.02093750996,1432.88522160987,1864.18426906593,1787.05915286282,1252.00375836426,1290.29581342299,1825.59802930227,1365.19041727577,1264.35661741371,1382.64696642722,1177.08427680274,1254.42807750087,1353.60711198835,1201.15630777238,1192.15831653244,1233.36453144744,1213.16866473409,1230.57751050162,1275.61082780233,1240.01719709307,1440.85589186113,1413.92415562704,1370.46750588201,1373.76677579942,1179.65044873502,1144.98538238344,1088.68960637098,1512.68915643816,1422.74055487422,1449.73410011365,1424.33510271354,1209.43049291228,1216.77510775484,1199.9754502847,1027.48120733619,1128.16883162124,1305.54186059465,2160.77414008068,2244.96641780128,2212.68095164576,2345.96197117509,2393.57496662157,1156.21829051077,1905.8120655559,1421.2772017875,1408.12531022313,1677.08796329494,1868.36404771969,1647.69669058792,1597.00936214675,1762.37907039255,1656.48589776334,1906.31913808852,2015.51403064239,1791.97747241643,1648.6372799839,1677.63146925751,2149.96881531219,1739.59094931001,2184.27580904467,1906.09202307225,1820.89047739798,1567.67479451761,1771.46503990435,1615.80317467073,2189.04386868952,1119.84720049411,1684.70407918668,1669.28412641053,1574.11790432338,1806.82173738455,1850.31343992603,1817.06194703415,1776.27887659193,2235.54298600308
KLHL13,213.000204516789,233.024494461304,270.068975992163,287.512948773728,225.622463703481,249.682730334278,300.987747053691,265.689895905508,252.476305636506,262.053199717966,250.195502825329,260.34220429683,288.384159468931,349.74958333335,225.432667216943,291.014363399186,281.9446323515,321.988256866738,351.672122767557,400.584391917527,381.60583964675,394.405898907986,387.622152923684,475.016857864764,432.538998195842,378.662417702961,412.093980697946,381.563700615007,307.13079605277,278.407632621813,360.483353337468,252.782690024212,304.782705450009,268.170877582604,237.769377668603,382.756605016496,300.059255765581,172.728615528649,157.629716337908,163.222452016882,190.560233361369,172.387603246583,86.8899410483319,149.851389691478,147.680558069159,141.2564257061,143.165036083332,218.498147195332,125.243767838191,170.482018890077,184.724475271478,186.41708451609,173.103011218298,185.905098165869,185.321507119793,160.286675547889,155.830942515978,220.564031809303,227.481671100295,166.387060913103,194.202397554212,174.617989497226,137.017183154751,167.221248183504,134.330608712515,169.8153883934,119.361529073544,168.142402363405,180.539096863821,180.860524772199,190.25111907841,146.585225930904,162.316719172362,152.427858479298,190.053426150218
CYP26B1,438.800384869041,331.124320458328,497.646509877576,367.288900244842,267.207776658742,274.650420619124,301.328571636277,302.356382526654,339.979992978883,403.675525080226,398.516991395184,386.394092484248,426.382296830612,448.49950994286,448.394204782328,426.800058877432,423.808368330425,434.784423998955,3.98758938489931,19.9689522113559,5.90641520417601,4.95730955849349,151.343366182817,5.25001481303765,1.98398248535962,1.97857610453058,14.1689240535907,6.07744779436582,2.96338715635005,7.893734725297,10.8983536758201,2.96361395518932,2.95802123104155,2.93956524792125,2.95082188924512,9.00843679686707,7.83211235229316,2.95274092534882,6.81841140233009,0.0,4.91354317030337,4.44606777335165,6.82739419669128,5.86763498682806,3.89235013473505,4.86626524147346,6.85340897974299,6.9299992241518,10.4015375327219,34.1161307606463,4.32360523818115,5.93859362605121,5.93192113013577,2.97280638583953,6.94756258857723,8.86921954430487,10.830644980518,3.91886048921015,20.05258493559,4.91830033501622,23.1835953690755,12.1716007143061,2.95393882602421,2.94818936720674,7.70001623709231,13.5729634112937,4.8861960559719,11.7222191291659,8.86776678951357,4.92756611552933,8.93461818921207,8.91624746123147,7.89114656018326,8.85283273020597,7.33008062448858
ICA1,44.7615055088413,79.9887848758504,54.9412403970607,60.1467655613129,68.2811330658538,72.1206708438263,114.250880865459,65.2392833187016,82.1356208131118,74.0649404423636,70.7040070604296,61.4891392358058,58.2636237436136,43.1241499424833,41.9258489264515,49.5502846764097,55.3768552541582,62.0733683463133,54.4274458832072,46.9485895139381,40.5120111151097,62.9779649468189,68.3365538852657,39.5711289589476,51.3236709114991,37.8239847114707,44.4529856197318,78.8561214780131,41.1054020976393,51.1895558471792,56.9860134517185,46.0040458262771,65.3150327595816,81.0874120143401,57.7694825483772,42.4924874141295,47.2470664599814,66.2162268513533,66.3264396629556,74.463203923031,76.7349052661348,103.189983181508,67.3436412653852,114.684142665553,76.6312293085796,75.7665849838565,98.3097601581894,72.5550076327873,89.5940487390007,65.0473362309975,63.1334775639353,73.9760090875617,40.6750425241781,44.8987880625164,41.2769426720333,41.2544927852664,42.9637682443467,66.9494629353527,43.4186820200694,57.8685577053704,57.1836538579633,67.113529848308,78.3164537813115,61.6806165212061,64.2190248279583,107.951164395084,51.6580793248105,99.3242323701117,87.054748185413,78.1978270236484,34.5421988810578,50.9784226872039,36.3018393202634,29.9883061254662,52.3022360770589
